Frecuencia,Parte Real,Parte Imaginaria
43.458333,-39086.437391,26540.412546
43.472222,22225.115348,45118.656968
43.486111,47426.432746,-19915.460803
43.500000,-9887.051641,-40289.603840
43.513889,-37192.216653,4354.135306
43.527778,-4905.317664,31871.615029
43.541667,21320.834254,5048.651275
43.555556,7400.804599,-16611.116026
43.569444,-15125.211050,-6763.276476
43.583333,-6795.049236,12272.159932
43.597222,15653.812271,4536.992364
43.611111,6868.466019,-17807.956715
43.625000,-26665.990500,-7960.340734
43.638889,-12187.598909,27042.244070
43.652778,32951.864596,14395.041280
43.666667,20738.038236,-28493.999109
43.680556,-30698.492297,-21914.320906
43.694444,-22747.482257,25281.178089
43.708333,17562.966100,20077.240783
43.722222,22719.944130,-8458.358640
43.736111,-5572.970822,-21775.159723
43.750000,-10709.737115,-4603.679558
43.763889,-11177.664569,8368.832137
43.777778,1027.514903,16053.523416
43.791667,19354.950678,-575.442387
43.805556,5141.039829,-19874.265656
43.819444,-15177.459839,-13309.892716
43.833333,-23087.517447,10518.888716
43.847222,3241.310771,27050.556816
43.861111,35959.254188,49.756319
43.875000,8464.394227,-38820.600525
43.888889,-35858.113286,-11444.976650
43.902778,-16355.561459,28845.356009
43.916667,20502.579538,18718.986037
43.930556,20638.547200,-7865.813305
43.944444,2591.701848,-24381.796012
43.958333,-20811.766578,-8216.403681
43.972222,-3797.428975,17180.655101
43.986111,8433.929083,2888.564846
44.000000,-6.714710,-2695.934705
44.013889,2809.540889,1435.758262
44.027778,10536.242982,4981.615489
44.041667,11276.347155,-12631.461036
44.055556,-18079.810271,-14776.857767
44.069444,-20380.805483,15561.197091
44.083333,12551.453314,29242.482657
44.097222,32333.224332,-2678.423248
44.111111,-16.238038,-34973.935965
44.125000,-30179.449197,-9178.545345
44.138889,-21535.235502,29231.678035
44.152778,19847.789977,29035.773121
44.166667,34994.173263,-16347.520772
44.180556,-6371.132820,-41505.738952
44.194444,-44679.676327,3063.773591
44.208333,-9438.608149,47851.018329
44.222222,40924.470601,16389.426971
44.236111,22806.028010,-40007.924115
44.250000,-33587.742668,-26810.865454
44.263889,-31328.534931,24233.852472
44.277778,10529.293920,31155.925202
44.291667,28905.787143,1677.715768
44.305556,11717.235696,-31362.732767
44.319444,-27493.150657,-17938.236292
44.333333,-21533.855257,20893.470189
44.347222,13873.527786,25708.892732
44.361111,20761.179177,-7872.683061
44.375000,-4036.816600,-21929.396847
44.388889,-19599.872133,-2093.787473
44.402778,-4645.444982,12119.415541
44.416667,11675.498778,7045.551274
44.430556,3973.385202,-8421.808378
44.444444,-8400.577050,-5371.053615
44.458333,-2205.095706,2988.337280
44.472222,-356.024435,692.540558
44.486111,-798.110304,1794.049680
44.500000,6970.688613,-97.639790
44.513889,-417.724886,-5330.596274
44.527778,-5651.472995,-2930.728172
44.541667,1329.835101,2790.312980
44.555556,3569.524234,-3380.340405
44.569444,-2169.275148,-2033.425404
44.583333,-4893.177519,3291.205369
44.597222,3462.023480,5781.321146
44.611111,11093.386196,-1129.403358
44.625000,163.734302,-11514.093041
44.638889,-13042.088362,962.442736
44.652778,-4035.594609,12300.569506
44.666667,6412.052332,8086.134682
44.680556,21523.543196,-6411.230180
44.694444,-4008.998298,-24902.756159
44.708333,-29631.235487,-66.424304
44.722222,-3454.300434,35512.131328
44.736111,35170.812128,9109.179979
44.750000,12777.499566,-32427.789026
44.763889,-27504.191471,-16849.215573
44.777778,-13915.946363,20232.179374
44.791667,11875.701646,14762.202028
44.805556,8247.026774,-4849.134433
44.819444,4893.276766,-7733.792518
44.833333,-6504.926873,-6718.820637
44.847222,-3199.030802,1892.325038
44.861111,1658.904625,2350.875093
44.875000,-380.026413,-1125.040667
44.888889,-4008.291433,3067.828866
44.902778,5453.776181,1647.799185
44.916667,6100.136189,-3808.965968
44.930556,-1457.563410,-8237.279646
44.944444,-7872.541281,214.151802
44.958333,-4026.639759,10803.460869
44.972222,10677.679714,8051.135816
44.986111,9031.828088,-12963.909074
45.000000,-13528.011617,-9778.231956
45.013889,-3394.826490,12001.874029
45.027778,8938.082143,7186.566260
45.041667,9301.638511,-97.506708
45.055556,-3844.780554,-15584.380586
45.069444,-15707.896428,3307.806794
45.083333,-252.964870,16257.154530
45.097222,13745.735965,4156.884839
45.111111,5438.996789,-11843.541160
45.125000,-8189.549620,-10427.840326
45.138889,-7195.676389,1392.655007
45.152778,2395.605555,2638.916706
45.166667,-2761.218357,7391.605036
45.180556,13012.129813,6034.591878
45.194444,7053.347875,-14928.028580
45.208333,-14417.033395,-7790.857192
45.222222,-8920.516332,16147.978960
45.236111,12093.386911,11477.077774
45.250000,9122.868089,-9992.678665
45.263889,-6064.894300,-11840.472670
45.277778,-13139.655330,2473.579324
45.291667,-6121.160865,10545.103700
45.305556,8073.537844,9767.416052
45.319444,15700.639319,-2695.484190
45.333333,-3782.643601,-18458.580120
45.347222,-13953.139917,-4416.237953
45.361111,-4363.658682,7865.908075
45.375000,-3524.693979,3842.654174
45.388889,4624.795011,10784.194349
45.402778,23660.409167,-707.697733
45.416667,926.634282,-19326.288173
45.430556,-20063.271955,-5108.419118
45.444444,-4132.829956,13483.409962
45.458333,3226.759308,4446.484235
45.472222,738.232090,6595.343665
45.486111,12317.972490,-808.152319
45.500000,218.278670,-16800.462209
45.513889,-11235.796118,-1343.996856
45.527778,-7499.420750,10480.402496
45.541667,5398.822276,9981.014920
45.555556,7545.358545,-8890.045843
45.569444,-9721.933150,-7269.850423
45.583333,-2995.710393,11032.965617
45.597222,9815.436285,-1763.230638
45.611111,-618.556897,-11275.484052
45.625000,-6364.188707,2133.795454
45.638889,5372.705872,3784.221887
45.652778,-2005.072997,-8588.248822
45.666667,-10500.655559,2592.795031
45.680556,4063.520202,11127.166768
45.694444,15878.112338,7671.823350
45.708333,14270.970432,-13114.668525
45.722222,-10235.565462,-18807.611708
45.736111,-21591.229563,-708.285219
45.750000,-9861.452023,20060.634089
45.763889,16832.222855,24570.159199
45.777778,33661.828839,-9245.965826
45.791667,-4526.718970,-33558.510073
45.805556,-28317.657724,-5113.723406
45.819444,-12920.063992,22265.411965
45.833333,14393.439789,12223.128657
45.847222,15716.564517,-503.729311
45.861111,2023.307405,-10820.867292
45.875000,-10856.715094,-4878.278168
45.888889,-2194.101623,6370.449861
45.902778,2445.280605,5105.141266
45.916667,6119.379657,-4315.370391
45.930556,-5364.984973,-5222.967415
45.944444,-9611.107965,8617.297741
45.958333,5003.639056,12991.310107
45.972222,10071.319933,-414.275507
45.986111,8113.402400,-14873.946859
46.000000,-13116.275459,-11637.443169
46.013889,-14256.715365,9033.619450
46.027778,-3986.490338,13891.578957
46.041667,8600.948692,8638.048172
46.055556,15625.616675,-4931.340352
46.069444,429.412371,-15077.235238
46.083333,-12630.710576,-11978.514912
46.097222,-19726.003248,5564.465045
46.111111,-16.747555,20970.820133
46.125000,19809.818916,2003.859591
46.138889,6860.335887,-17227.149621
46.152778,-9127.611955,-8253.291386
46.166667,-6601.781631,8924.304496
46.180556,3637.553480,-1014.202135
46.194444,-3764.221826,-3710.292054
46.208333,361.796410,7567.595347
46.222222,9861.486324,-2308.646753
46.236111,-5928.989801,-8098.092686
46.250000,-5938.801752,8048.032671
46.263889,6978.420628,722.540447
46.277778,4737.480417,-5930.781432
46.291667,2299.204851,-4285.711007
46.305556,-6740.578206,-8227.930101
46.319444,-9099.312458,10965.289330
46.333333,3860.423895,14216.788810
46.347222,16303.805140,1943.725467
46.361111,11843.980571,-25099.167029
46.375000,-19747.669407,-14468.626452
46.388889,-19776.401192,20614.748188
46.402778,13236.618117,21751.380431
46.416667,22183.728142,-8684.406347
46.430556,1728.015283,-21318.728766
46.444444,-17371.307395,-1665.825162
46.458333,-5174.052631,14152.473658
46.472222,15222.048793,5744.171931
46.486111,200.819669,-9140.276240
46.500000,-7533.142335,2123.318542
46.513889,8080.910361,7568.965606
46.527778,10439.676203,-8019.340316
46.541667,-13784.353309,-9026.330232
46.555556,-10809.102828,16072.020145
46.569444,11460.261653,5085.204199
46.583333,6635.458786,-4181.462302
46.597222,514.716775,-10322.460570
46.611111,-12843.753899,3689.058468
46.625000,-1313.343443,12211.140894
46.638889,11315.192881,-2053.392421
46.652778,764.669764,-12888.548300
46.666667,-10704.854523,-8597.801565
46.680556,-9667.501842,11667.627152
46.694444,13864.844546,9436.868149
46.708333,11114.013872,-10395.646622
46.722222,-9764.476649,-8353.982154
46.736111,-3878.903248,5233.980902
46.750000,816.679004,1253.747472
46.763889,-3742.740765,8278.283129
46.777778,11441.301134,5570.883477
46.791667,4336.744372,-11331.506574
46.805556,-10760.836258,-9093.607555
46.819444,-14185.600365,7799.064538
46.833333,4923.972340,14368.883156
46.847222,13177.360317,-3121.347996
46.861111,2281.318366,-13327.967309
46.875000,-11820.673584,-3163.131383
46.888889,-2711.194032,6299.256665
46.902778,5227.149896,3105.168466
46.916667,649.326627,-538.351651
46.930556,-1871.129883,815.747464
46.944444,-633.034264,566.118625
46.958333,2057.937538,-1404.672170
46.972222,-805.935181,-2376.593777
46.986111,-2445.957785,1981.615265
47.000000,1015.892951,3591.692527
47.013889,6024.452735,-1095.097864
47.027778,-289.632466,-5319.436347
47.041667,-7224.942709,-1474.134578
47.055556,-3059.196739,8532.435419
47.069444,9352.279843,9440.408072
47.083333,8911.528109,-9697.016370
47.097222,-8098.300008,-13259.723952
47.111111,-16409.486557,3950.675271
47.125000,-23.943944,17201.765712
47.138889,17011.541497,3123.756496
47.152778,6561.809686,-14752.694633
47.166667,-12892.883582,-13619.345790
47.180556,-13480.844991,7446.685814
47.194444,7127.147665,17041.485232
47.208333,14565.391405,-3952.669279
47.222222,-2912.875473,-12162.082109
47.236111,-8182.552192,3391.686934
47.250000,-1006.782641,2466.121915
47.263889,3219.623394,-1887.367495
47.277778,-3734.320219,-3082.072484
47.291667,-2979.032684,8937.134011
47.305556,8097.199518,2705.071833
47.319444,5466.858681,-8790.551822
47.333333,-8471.206758,-9499.535066
47.347222,-9031.690941,7814.147409
47.361111,6549.652415,8840.547316
47.375000,9642.532273,1147.741939
47.388889,843.780341,-3170.551932
47.402778,-4452.345162,-9053.235196
47.416667,-16254.291383,1085.104902
47.430556,1275.977093,15802.891391
47.444444,16463.334934,402.064453
47.458333,-207.794930,-15775.603106
47.472222,-13355.371070,-3781.854314
47.486111,-3101.034186,8721.416495
47.500000,6497.989314,2370.123883
47.513889,3327.487267,-1650.706044
47.527778,2145.790465,-2235.750513
47.541667,-2042.029165,-4892.005462
47.555556,-4406.277703,2375.425873
47.569444,509.769702,4544.773014
47.583333,8293.065483,600.163704
47.597222,407.653514,-3336.393120
47.611111,-1246.999680,-1431.971131
47.625000,-4051.244266,-2121.365158
47.638889,-2519.058214,852.735100
47.652778,-2465.898745,6833.379110
47.666667,8002.460920,5366.002643
47.680556,5636.404055,-6695.368905
47.694444,-7104.957307,-10871.790473
47.708333,-11798.977151,3937.528452
47.722222,3088.697068,7120.825038
47.736111,7688.583196,231.464934
47.750000,5010.141657,-2479.242195
47.763889,-4046.103576,-2538.586973
47.777778,-64.438386,-1042.312570
47.791667,-626.188233,-5364.785520
47.805556,-3358.595238,1482.529213
47.819444,4906.047047,9656.179291
47.833333,6447.942034,1069.616567
47.847222,1675.171403,-10740.027399
47.861111,-10374.519410,1922.063764
47.875000,-46.664641,9319.108109
47.888889,8576.872673,1196.463235
47.902778,2774.255159,-6937.004583
47.916667,-6675.409907,-6463.848315
47.930556,-8881.035181,10759.193720
47.944444,4252.649384,8623.560487
47.958333,17909.411199,-1582.314227
47.972222,5845.021503,-17875.328125
47.986111,-19103.536718,-4605.365388
48.000000,-12282.654545,15090.601141
48.013889,9786.167454,16904.050408
48.027778,17911.161424,-18.267702
48.041667,3192.791831,-15921.098840
48.055556,-17084.110897,-9277.486410
48.069444,-12708.465604,13102.147986
48.083333,5663.011400,11142.005301
48.097222,13570.791785,-4683.019357
48.111111,-113.696925,-14141.787987
48.125000,-9254.371867,1246.279367
48.138889,-4239.367574,9837.654568
48.152778,8972.770667,5249.404746
48.166667,9561.662216,-10430.701500
48.180556,-2891.105719,-8953.559870
48.194444,-8284.554755,2299.311378
48.208333,-4007.257199,8566.714924
48.222222,5599.468260,4242.893940
48.236111,6864.599331,2318.801821
48.250000,10666.852534,-6210.338328
48.263889,-6027.889192,-18450.467370
48.277778,-20783.478615,448.065716
48.291667,-4156.945203,21531.793592
48.305556,20413.282010,6474.707937
48.319444,7467.584252,-15280.620073
48.333333,-7898.733193,-9374.887425
48.347222,-8667.050867,6494.859811
48.361111,1914.802653,5967.015739
48.375000,1394.678979,-4332.438961
48.388889,-930.155387,-3793.193678
48.402778,-2031.327778,834.721156
48.416667,-1299.057719,4816.604832
48.430556,9512.109268,4634.058404
48.444444,3564.029728,-10963.624670
48.458333,-8697.937762,-4224.641695
48.472222,-4033.916683,1719.599863
48.486111,-3699.736669,5017.387752
48.500000,3838.920110,3437.011587
48.513889,6292.718237,3229.416667
48.527778,6207.528862,-2120.969221
48.541667,-3438.623572,-13222.521867
48.555556,-10963.603522,-1857.099028
48.569444,-3231.977114,8462.601404
48.583333,925.321650,5736.373848
48.597222,4348.797646,5145.362139
48.611111,11218.436943,-1157.987794
48.625000,2513.651864,-16219.316463
48.638889,-15678.361204,-5918.685247
48.652778,-8361.438030,16214.179627
48.666667,7783.614666,13059.611990
48.680556,10678.930985,-5429.741923
48.694444,-3867.420013,-13473.415937
48.708333,-7594.445068,-657.464259
48.722222,629.732577,9800.392909
48.736111,8233.666003,5329.929459
48.750000,4824.579602,-6922.643938
48.763889,-11546.933745,-11160.060916
48.777778,-11617.566768,7241.198607
48.791667,7034.948790,10872.810538
48.805556,13875.378719,1555.124317
48.819444,4586.448929,-11610.445804
48.833333,-9083.386794,-9184.275171
48.847222,-16431.311702,3832.736053
48.861111,1419.101594,20385.613524
48.875000,22364.552025,4286.733656
48.888889,6671.018122,-22074.937398
48.902778,-21924.599281,-5621.693152
48.916667,-7236.329517,14482.190756
48.930556,13232.117747,11617.317086
48.944444,13270.937199,-7978.699682
48.958333,-5242.415699,-13664.011264
48.972222,-14811.093919,-31.869665
48.986111,-6107.402236,16306.606746
49.000000,12312.818899,9150.231858
49.013889,14209.747494,-11033.026521
49.027778,-10575.042051,-16355.645800
49.041667,-21458.455186,6690.640443
49.055556,1175.457740,15836.766488
49.069444,13727.724201,-1732.352444
49.083333,5915.361277,-10043.056088
49.097222,-4146.386743,-8405.859691
49.111111,-12199.106735,4648.826843
49.125000,810.176927,14748.117921
49.138889,14743.904835,1079.978848
49.152778,-3812.043689,-16260.835280
49.166667,-12157.118808,5338.640694
49.180556,2650.036720,10503.856027
49.194444,4236.551483,1348.126275
49.208333,-276.661128,-5047.440073
49.222222,32.440925,-3373.061061
49.236111,-5239.606230,-1164.119086
49.250000,-3675.099681,6951.928473
49.263889,4314.183599,6275.435748
49.277778,4670.328229,-5835.427598
49.291667,-4063.665285,-1923.364834
49.305556,1258.085736,5453.218930
49.319444,-338.242546,-2020.091862
49.333333,-2169.657978,4616.204396
49.347222,5730.316355,2015.770192
49.361111,-1416.940559,-6796.338210
49.375000,-8384.152228,2930.415711
49.388889,574.185190,8075.622480
49.402778,6244.330882,1411.610828
49.416667,-1597.349575,-763.297267
49.430556,-1025.794304,1005.504913
49.444444,489.048076,-1680.881199
49.458333,-4498.603847,-1581.549059
49.472222,-6649.380496,7869.955050
49.486111,4028.610724,11743.175090
49.500000,10627.557825,-1010.040255
49.513889,137.866988,-7992.121083
49.527778,-11483.195225,-123.493260
49.541667,-7083.326289,8916.232774
49.555556,2782.649700,4278.797090
49.569444,8.655685,4142.771822
49.583333,299.382173,1142.631041
49.597222,-2807.407433,-4975.690918
49.611111,1880.474794,6634.167175
49.625000,4527.378732,-3776.658814
49.638889,-9879.180237,-2344.843998
49.652778,-6807.211330,11832.461844
49.666667,3678.993240,7499.497760
49.680556,2735.783966,1570.443614
49.694444,5134.441842,-3007.705223
49.708333,-3961.283297,-5905.267587
49.722222,-8705.971879,4174.340940
49.736111,-2915.991936,12566.505057
49.750000,7763.148468,-2955.016230
49.763889,-5858.231375,-3937.810467
49.777778,-5277.396222,7975.783969
49.791667,4964.998629,11684.178530
49.805556,8926.526016,-7986.918808
49.819444,-7345.483586,-11385.313835
49.833333,-19191.638129,3522.011537
49.847222,-2286.612870,17267.729007
49.861111,10834.572484,9968.374908
49.875000,9239.218065,-5784.825026
49.888889,-3505.421703,-8720.166283
49.902778,-10945.497759,-1847.737949
49.916667,-7366.722307,8453.601711
49.930556,5908.705099,11894.585633
49.944444,12844.890924,2485.795237
49.958333,-4990.996399,-9546.158598
49.972222,-12840.376571,6801.235732
49.986111,4898.118412,9563.817477
50.000000,109563.442496,-217492.495413
50.013889,-837.493124,-3643.564180
50.027778,-5548.237699,-883.858990
